,row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
51,0_51,0,51,0.0,0.0,0.633380872628,0.773840209727,0.0,0.0,-0.0183259571459,0.0,0.0,0.0
52,0_52,0,52,0.0,0.0,0.633043160856,0.7741165005949999,0.0,0.0,-0.00279252680319,0.0,0.0,0.0
53,0_53,0,53,0.0,0.0,0.633043160856,0.7741165005949999,0.0,0.0,-0.0050614548307799994,0.0,0.0,0.0
54,0_54,0,54,0.0,0.0,0.633110712854,0.77406125421,0.0,0.0,0.00418879020479,0.0,0.0,0.0
55,0_55,0,55,0.0,0.0,0.6328404759390001,0.774282204376,0.0,0.0,-0.006981317007979999,0.0,0.0,0.0
56,0_56,0,56,0.0,0.0,0.632705328563,0.7743926440819999,0.0,0.0,-0.00244346095279,0.0,0.0,0.0
57,0_57,0,57,0.0,0.0,0.632705328563,0.7743926440819999,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
58,0_58,0,58,0.0,0.0,0.632637747647,0.774447855089,0.0,0.0,-0.009599310885969999,0.0,0.0,0.0
59,0_59,0,59,0.0,0.0,0.632637747647,0.774447855089,0.0,0.0,0.00174532925199,0.0,0.0,0.0
60,0_60,0,60,0.0,0.0,0.632502571362,0.77455825941,0.0,0.0,-0.013089969390000001,0.0,0.0,0.0
61,0_61,0,61,0.0,0.0,0.632434975995,0.7746134527230001,0.0,0.0,0.00750491578358,0.0,0.0,0.0
62,0_62,0,62,0.0,0.0,0.632299770811,0.7747238216500001,0.0,0.0,-0.0277507351067,0.0,0.0,0.0
63,0_63,0,63,0.0,0.0,0.6321645463660001,0.774834166979,0.0,0.0,0.00820304748437,0.0,0.0,0.0
64,0_64,0,64,0.0,0.0,0.632029302665,0.774944488704,0.0,0.0,-0.0132645023152,0.0,0.0,0.0
65,0_65,0,65,0.0,0.0,0.631961673594,0.774999640715,0.0,0.0,-0.00279252680319,0.0,0.0,0.0
66,0_66,0,66,0.0,0.0,0.632029302665,0.774944488704,0.0,0.0,-0.00418879020479,0.0,0.0,0.0
67,0_67,0,67,0.0,0.0,0.631894039711,0.7750547868240001,0.0,0.0,-0.0183259571459,0.0,0.0,0.0
68,0_68,0,68,0.0,0.0,0.63169110919,0.775220189734,0.0,0.0,0.0116937059884,0.0,0.0,0.0
69,0_69,0,69,0.0,0.0,0.631758757508,0.7751650613330001,0.0,0.0,0.007853981633970001,0.0,0.0,0.0
70,0_70,0,70,0.0,0.0,0.631420467816,0.775440644294,0.0,0.0,-0.00855211333477,0.0,0.0,0.0
71,0_71,0,71,0.0,0.0,0.631555798122,0.7753304288230001,0.0,0.0,0.0127409035396,0.0,0.0,0.0
72,0_72,0,72,0.0,0.0,0.631555798122,0.7753304288230001,0.0,0.0,-0.011868238913600001,0.0,0.0,0.0
73,0_73,0,73,0.0,0.0,0.631285118275,0.775550836144,0.0,0.0,0.012217304764,0.0,0.0,0.0
74,0_74,0,74,0.0,0.0,0.631352795449,0.7754957431720001,0.0,0.0,0.0038397243543899996,0.0,0.0,0.0
75,0_75,0,75,0.0,0.0,0.6310143615079999,0.775771148967,0.0,0.0,-0.0195476876223,0.0,0.0,0.0
76,0_76,0,76,0.0,0.0,0.631285118275,0.775550836144,0.0,0.0,0.027052603405900003,0.0,0.0,0.0
77,0_77,0,77,0.0,0.0,0.63087895429,0.7758812699330001,0.0,0.0,-0.0205948851735,0.0,0.0,0.0
78,0_78,0,78,0.0,0.0,0.630946660302,0.775826212405,0.0,0.0,-0.00157079632679,0.0,0.0,0.0
79,0_79,0,79,0.0,0.0,0.630608082205,0.7761014409579999,0.0,0.0,-0.000174532925199,0.0,0.0,0.0
80,0_80,0,80,0.0,0.0,0.630946660302,0.775826212405,0.0,0.0,-0.022340214425499997,0.0,0.0,0.0
81,0_81,0,81,0.0,0.0,0.630472617346,0.7762114910100001,0.0,0.0,0.013962634016,0.0,0.0,0.0
82,0_82,0,82,0.0,0.0,0.630472617346,0.7762114910100001,0.0,0.0,-0.030717794835099996,0.0,0.0,0.0
83,0_83,0,83,0.0,0.0,0.630337133282,0.776321517417,0.0,0.0,0.0303687289847,0.0,0.0,0.0
84,0_84,0,84,0.0,0.0,0.630337133282,0.776321517417,0.0,0.0,-0.034906585039900004,0.0,0.0,0.0
85,0_85,0,85,0.0,0.0,0.630404877715,0.7762665071699999,0.0,0.0,0.00418879020479,0.0,0.0,0.0
86,0_86,0,86,0.0,0.0,0.629862787876,0.776706423592,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
87,0_87,0,87,0.0,0.0,0.630201630017,0.776431520177,0.0,0.0,0.0111701072128,0.0,0.0,0.0
88,0_88,0,88,0.0,0.0,0.630133871185,0.7764865126870001,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
89,0_89,0,89,0.0,0.0,0.629998339126,0.7765964799680001,0.0,0.0,0.0178023583703,0.0,0.0,0.0
90,0_90,0,90,0.0,0.0,0.629659425027,0.776871294665,0.0,0.0,-0.039618974020300006,0.0,0.0,0.0
91,0_91,0,91,0.0,0.0,0.629456019022,0.777036112492,0.0,0.0,-0.015533430342700001,0.0,0.0,0.0
92,0_92,0,92,0.0,0.0,0.6297272174390001,0.776816343556,0.0,0.0,0.00715584993318,0.0,0.0,0.0
93,0_93,0,93,0.0,0.0,0.629388207432,0.777091039934,0.0,0.0,-0.00488692190558,0.0,0.0,0.0
94,0_94,0,94,0.0,0.0,0.629456019022,0.777036112492,0.0,0.0,0.0160570291183,0.0,0.0,0.0
95,0_95,0,95,0.0,0.0,0.629252569875,0.777200877062,0.0,0.0,-0.028274333882299996,0.0,0.0,0.0
96,0_96,0,96,0.0,0.0,0.629456019022,0.777036112492,0.0,0.0,0.0193731546971,0.0,0.0,0.0
97,0_97,0,97,0.0,0.0,0.629456019022,0.777036112492,0.0,0.0,-0.014660765716799999,0.0,0.0,0.0
98,0_98,0,98,0.0,0.0,0.628913392129,0.7774753662989999,0.0,0.0,0.0178023583703,0.0,0.0,0.0
99,0_99,0,99,0.0,0.0,0.629116913149,0.777310690516,0.0,0.0,0.0354301838155,0.0,0.0,0.0
100,0_100,0,100,0.0,0.0,0.628913392129,0.7774753662989999,0.0,0.0,-0.0436332312999,0.0,0.0,0.0
101,0_101,0,101,0.0,0.0,0.628777687501,0.7775851205500001,0.0,0.0,0.00418879020479,0.0,0.0,0.0
102,0_102,0,102,0.0,0.0,0.6283704587110001,0.777914241173,0.0,0.0,-0.00418879020479,0.0,0.0,0.0
103,0_103,0,103,0.0,0.0,0.628845542209,0.777530246385,0.0,0.0,-0.0127409035396,0.0,0.0,0.0
104,0_104,0,104,0.0,0.0,0.628098877137,0.778133536444,0.0,0.0,0.014137166941200001,0.0,0.0,0.0
105,0_105,0,105,0.0,0.0,0.628234677493,0.778023900658,0.0,0.0,-0.0280998009571,0.0,0.0,0.0
106,0_106,0,106,0.0,0.0,0.6283025704940001,0.777969073878,0.0,0.0,0.0207694180987,0.0,0.0,0.0
107,0_107,0,107,0.0,0.0,0.627759292552,0.7784075221979999,0.0,0.0,-0.045553093477099994,0.0,0.0,0.0
108,0_108,0,108,0.0,0.0,0.6280309697850001,0.778188345448,0.0,0.0,0.029496064358700003,0.0,0.0,0.0
109,0_109,0,109,0.0,0.0,0.627487538828,0.778626604102,0.0,0.0,-0.023387411976700002,0.0,0.0,0.0
110,0_110,0,110,0.0,0.0,0.627691361291,0.778462301567,0.0,0.0,-0.0207694180987,0.0,0.0,0.0
111,0_111,0,111,0.0,0.0,0.62741958845,0.7786813597550001,0.0,0.0,-0.036302848441499995,0.0,0.0,0.0
112,0_112,0,112,0.0,0.0,0.627555484428,0.778571842519,0.0,0.0,0.0431096325243,0.0,0.0,0.0
113,0_113,0,113,0.0,0.0,0.627827219032,0.778352736902,0.0,0.0,0.0275762021815,0.0,0.0,0.0
114,0_114,0,114,0.0,0.0,0.62714773916,0.7789003230629999,0.0,0.0,-0.00226892802759,0.0,0.0,0.0
115,0_115,0,115,0.0,0.0,0.627351633293,0.778736109478,0.0,0.0,0.028972465583099998,0.0,0.0,0.0
116,0_116,0,116,0.0,0.0,0.626739821955,0.7792285900660001,0.0,0.0,-0.04502949470150001,0.0,0.0,0.0
117,0_117,0,117,0.0,0.0,0.626943802042,0.779064483262,0.0,0.0,0.026529004630299998,0.0,0.0,0.0
118,0_118,0,118,0.0,0.0,0.626943802042,0.779064483262,0.0,0.0,-0.014137166941200001,0.0,0.0,0.0
119,0_119,0,119,0.0,0.0,0.626535798911,0.779392643462,0.0,0.0,0.0401425727959,0.0,0.0,0.0
120,0_120,0,120,0.0,0.0,0.626807820091,0.779173893732,0.0,0.0,0.0310668606855,0.0,0.0,0.0
121,0_121,0,121,0.0,0.0,0.626195665085,0.7796659470749999,0.0,0.0,-0.0387463093943,0.0,0.0,0.0
122,0_122,0,122,0.0,0.0,0.626535798911,0.779392643462,0.0,0.0,0.0005235987755980001,0.0,0.0,0.0
123,0_123,0,123,0.0,0.0,0.626127624012,0.7797205899869999,0.0,0.0,0.00453785605519,0.0,0.0,0.0
124,0_124,0,124,0.0,0.0,0.626127624012,0.7797205899869999,0.0,0.0,-0.0506145483078,0.0,0.0,0.0
125,0_125,0,125,0.0,0.0,0.625923472184,0.7798844830930001,0.0,0.0,0.0485201532054,0.0,0.0,0.0
126,0_126,0,126,0.0,0.0,0.6258554120409999,0.7799391022509999,0.0,0.0,-0.032637657012299995,0.0,0.0,0.0
127,0_127,0,127,0.0,0.0,0.626127624012,0.7797205899869999,0.0,0.0,0.009599310885969999,0.0,0.0,0.0
128,0_128,0,128,0.0,0.0,0.625651203016,0.780102924084,0.0,0.0,0.008028514559169999,0.0,0.0,0.0
129,1_0,1,0,0.0,0.0,0.626195665085,0.7796659470749999,0.0,0.0,-0.0287979326579,0.0,0.0,0.0
130,1_1,1,1,0.0,0.0,0.62605957817,0.779775226961,0.0,0.0,0.0385717764691,0.0,0.0,0.0
131,1_2,1,2,0.0,0.0,0.625719277456,0.780048322747,0.0,0.0,-0.043982297150300005,0.0,0.0,0.0
